Hour,sigma_i,r_LinProv,r_Lin,p2
2022-12-11 14,0.0227976604209871,0.3608561295734882,0.4546787232625952,0.0003744963689754987
2022-12-11 15,0.0259324050986236,0.3812463710783859,0.4803704275587662,0.001062611745832705
2022-12-11 16,0.0231788815527264,0.3633358182697924,0.4578031310199384,0.00043352068386685194
2022-12-11 17,0.0196094816595089,0.34011832104602,0.42854908451798523,8.159108835661656e-05
2022-12-11 18,0.0207469973342944,0.34751739870933096,0.437871922373757,0.00015080006113894875
2022-12-11 19,0.0226197117131626,0.3596986454715416,0.45322029329414243,0.0003490007368814944
2022-12-11 20,0.0280481890854495,0.3950086869605528,0.49771094557029655,0.001824098724860089
2022-12-11 21,0.0238941347765464,0.3679882501169189,0.4636651951473178,0.0005613848988390606
2022-12-11 22,0.0221494448837807,0.35663975066226195,0.44936608583445004,0.00028762027911030235
2022-12-11 23,0.0345853004864338,0.4375299427302535,0.5512877278401194,0.005868805803313494
2022-12-12 00,0.0279465074385985,0.39434728912783656,0.4968775843010741,0.0017815074712970442
2022-12-12 01,0.0262397926448643,0.38324580227549737,0.4828897108671267,0.0011573159534948583
2022-12-12 02,0.0375325096415416,0.45670034179554586,0.5754424306623878,0.008484656148750023
2022-12-12 03,0.0272886633831879,0.39006828061461474,0.49148603357441456,0.0015208050881242248
2022-12-12 04,0.0203875195399138,0.34517914159532737,0.43492571841011246,0.0001254061599993675
2022-12-12 05,0.0292134246171996,0.40258807103989225,0.5072609695102642,0.0023566482065979825
2022-12-12 06,0.0287117773355248,0.3993250591280779,0.5031495745013782,0.00211731049797753
2022-12-12 07,0.0241146174847791,0.36942240062384574,0.4654722247860456,0.0006055416733829573
2022-12-12 08,0.0263077153820453,0.3836876121060315,0.48344639125359967,0.001178954071533472
2022-12-12 09,0.0231311354935802,0.363025249538679,0.4574118144187355,0.0004257915370596203
2022-12-12 10,0.0214688730688087,0.3522129072999603,0.44378826319795,0.00021315996545151958
2022-12-12 11,0.0302805583307252,0.40952934261841556,0.5160069716992036,0.0029167532845229068
2022-12-12 12,0.0215439970572749,0.3527015583465878,0.4444039635167006,0.00022059462722084165
